timestamp,flow
2023-01-11 11:21:30.134720,2.0
2023-01-11 11:21:30.134720,0.0
2023-01-11 11:21:30.136706,3.0
2023-01-11 11:21:30.136706,0.0
2023-01-11 11:21:30.140689,7.0
2023-01-11 11:21:30.140689,0.0
2023-01-11 11:21:30.142688,4.0
2023-01-11 11:21:30.142688,0.0
2023-01-11 11:21:30.142688,0.0
2023-01-11 11:21:30.146683,10.0
2023-01-11 11:21:30.146683,0.0
2023-01-11 11:21:30.146683,0.0
2023-01-11 11:21:30.148692,6.0
2023-01-11 11:21:30.148692,0.0
2023-01-11 11:21:30.152686,14.0
2023-01-11 11:21:30.152686,0.0
2023-01-11 11:21:30.154697,7.0
2023-01-11 11:21:30.154697,0.0
2023-01-11 11:21:30.154697,0.0
2023-01-11 11:21:30.158685,19.0
2023-01-11 11:21:30.158685,0.0
2023-01-11 11:21:30.158685,0.0
2023-01-11 11:21:30.160687,9.0
2023-01-11 11:21:30.160687,0.0
2023-01-11 11:21:30.164680,23.0
2023-01-11 11:21:30.164680,0.0
2023-01-11 11:21:30.164680,0.0
2023-01-11 11:21:30.166688,10.0
2023-01-11 11:21:30.166688,0.0
2023-01-11 11:21:30.166688,0.0
2023-01-11 11:21:30.170685,27.0
2023-01-11 11:21:30.170685,0.0
2023-01-11 11:21:30.170685,0.0
2023-01-11 11:21:30.172688,12.0
2023-01-11 11:21:30.172688,0.0
2023-01-11 11:21:30.172688,0.0
2023-01-11 11:21:30.176687,29.0
2023-01-11 11:21:30.176687,0.0
2023-01-11 11:21:30.176687,0.0
2023-01-11 11:21:30.178686,14.0
2023-01-11 11:21:30.178686,0.0
2023-01-11 11:21:30.178686,0.0
2023-01-11 11:21:30.182685,32.0
2023-01-11 11:21:30.182685,0.0
2023-01-11 11:21:30.182685,0.0
2023-01-11 11:21:30.184707,16.0
2023-01-11 11:21:30.184707,0.0
2023-01-11 11:21:30.184707,0.0
2023-01-11 11:21:30.192703,66.0
2023-01-11 11:21:30.192703,0.0
2023-01-11 11:21:30.192703,0.0
2023-01-11 11:21:30.194713,14.0
2023-01-11 11:21:30.194713,0.0
2023-01-11 11:21:30.194713,0.0
2023-01-11 11:21:30.198703,33.0
2023-01-11 11:21:30.198703,0.0
2023-01-11 11:21:30.198703,0.0
2023-01-11 11:21:30.200705,14.0
2023-01-11 11:21:30.200705,0.0
2023-01-11 11:21:30.200705,0.0
2023-01-11 11:21:30.204684,33.0
2023-01-11 11:21:30.204684,0.0
2023-01-11 11:21:30.204684,0.0
2023-01-11 11:21:30.206696,14.0
2023-01-11 11:21:30.206696,0.0
2023-01-11 11:21:30.206696,0.0
2023-01-11 11:21:30.210719,34.0
2023-01-11 11:21:30.210719,0.0
2023-01-11 11:21:30.210719,0.0
2023-01-11 11:21:30.212708,14.0
2023-01-11 11:21:30.212708,0.0
2023-01-11 11:21:30.212708,0.0
2023-01-11 11:21:30.216710,34.0
2023-01-11 11:21:30.216710,0.0
2023-01-11 11:21:30.216710,0.0
2023-01-11 11:21:30.218702,14.0
2023-01-11 11:21:30.218702,0.0
2023-01-11 11:21:30.218702,0.0
2023-01-11 11:21:30.222717,34.0
2023-01-11 11:21:30.222717,0.0
2023-01-11 11:21:30.222717,0.0
2023-01-11 11:21:30.224710,14.0
2023-01-11 11:21:30.224710,0.0
2023-01-11 11:21:30.228703,33.0
2023-01-11 11:21:30.228703,0.0
2023-01-11 11:21:30.228703,0.0
2023-01-11 11:21:30.230706,15.0
2023-01-11 11:21:30.230706,0.0
2023-01-11 11:21:30.230706,0.0
2023-01-11 11:21:30.234682,32.0
2023-01-11 11:21:30.234682,0.0
2023-01-11 11:21:30.234682,0.0
2023-01-11 11:21:30.236687,14.0
2023-01-11 11:21:30.236687,0.0
2023-01-11 11:21:30.240705,31.0
2023-01-11 11:21:30.240705,0.0
2023-01-11 11:21:30.240705,0.0
2023-01-11 11:21:30.242721,14.0
2023-01-11 11:21:30.242721,0.0
2023-01-11 11:21:30.242721,0.0
2023-01-11 11:21:30.246713,33.0
2023-01-11 11:21:30.246713,0.0
2023-01-11 11:21:30.246713,0.0
2023-01-11 11:21:30.248719,13.0
2023-01-11 11:21:30.248719,0.0
2023-01-11 11:21:30.248719,0.0
2023-01-11 11:21:30.252707,33.0
2023-01-11 11:21:30.252707,0.0
2023-01-11 11:21:30.252707,0.0
2023-01-11 11:21:30.254721,14.0
2023-01-11 11:21:30.254721,0.0
2023-01-11 11:21:30.258713,32.0
2023-01-11 11:21:30.258713,0.0
2023-01-11 11:21:30.258713,0.0
2023-01-11 11:21:30.260707,14.0
2023-01-11 11:21:30.260707,0.0
2023-01-11 11:21:30.264703,32.0
2023-01-11 11:21:30.264703,0.0
2023-01-11 11:21:30.264703,0.0
2023-01-11 11:21:30.266689,14.0
2023-01-11 11:21:30.266689,0.0
2023-01-11 11:21:30.270686,31.0
2023-01-11 11:21:30.270686,0.0
2023-01-11 11:21:30.270686,0.0
2023-01-11 11:21:30.272698,15.0
2023-01-11 11:21:30.272698,0.0
2023-01-11 11:21:30.276707,32.0
2023-01-11 11:21:30.276707,0.0
2023-01-11 11:21:30.276707,0.0
2023-01-11 11:21:30.278712,13.0
2023-01-11 11:21:30.278712,0.0
2023-01-11 11:21:30.282712,32.0
2023-01-11 11:21:30.282712,0.0
2023-01-11 11:21:30.282712,0.0
2023-01-11 11:21:30.284708,14.0
2023-01-11 11:21:30.284708,0.0
2023-01-11 11:21:30.288701,33.0
2023-01-11 11:21:30.288701,0.0
2023-01-11 11:21:30.288701,0.0
2023-01-11 11:21:30.290710,13.0
2023-01-11 11:21:30.290710,0.0
2023-01-11 11:21:30.294703,33.0
2023-01-11 11:21:30.294703,0.0
2023-01-11 11:21:30.294703,0.0
2023-01-11 11:21:30.296705,13.0
2023-01-11 11:21:30.296705,0.0
2023-01-11 11:21:30.296705,0.0
2023-01-11 11:21:30.300703,32.0
2023-01-11 11:21:30.300703,0.0
2023-01-11 11:21:30.300703,0.0
2023-01-11 11:21:30.302712,14.0
2023-01-11 11:21:30.302712,0.0
2023-01-11 11:21:30.302712,0.0
2023-01-11 11:21:30.306681,32.0
2023-01-11 11:21:30.306681,0.0
2023-01-11 11:21:30.306681,0.0
2023-01-11 11:21:30.308684,12.0
2023-01-11 11:21:30.308684,0.0
2023-01-11 11:21:30.312705,31.0
2023-01-11 11:21:30.312705,0.0
2023-01-11 11:21:30.312705,0.0
2023-01-11 11:21:30.314702,14.0
2023-01-11 11:21:30.314702,0.0
2023-01-11 11:21:30.314702,0.0
2023-01-11 11:21:30.318696,32.0
2023-01-11 11:21:30.318696,0.0
2023-01-11 11:21:30.318696,0.0
2023-01-11 11:21:30.320711,13.0
2023-01-11 11:21:30.320711,0.0
2023-01-11 11:21:30.320711,0.0
2023-01-11 11:21:30.324707,30.0
2023-01-11 11:21:30.324707,0.0
2023-01-11 11:21:30.324707,0.0
2023-01-11 11:21:30.326720,14.0
2023-01-11 11:21:30.326720,0.0
2023-01-11 11:21:30.326720,0.0
2023-01-11 11:21:30.330702,32.0
2023-01-11 11:21:30.330702,0.0
2023-01-11 11:21:30.330702,0.0
2023-01-11 11:21:30.332706,13.0
2023-01-11 11:21:30.332706,0.0
2023-01-11 11:21:30.332706,0.0
2023-01-11 11:21:30.336682,32.0
2023-01-11 11:21:30.336682,0.0
2023-01-11 11:21:30.336682,0.0
2023-01-11 11:21:30.338698,14.0
2023-01-11 11:21:30.338698,0.0
2023-01-11 11:21:30.338698,0.0
2023-01-11 11:21:30.342705,32.0
2023-01-11 11:21:30.342705,0.0
2023-01-11 11:21:30.342705,0.0
2023-01-11 11:21:30.344694,14.0
2023-01-11 11:21:30.344694,0.0
2023-01-11 11:21:30.344694,0.0
2023-01-11 11:21:30.352685,64.0
2023-01-11 11:21:30.352685,0.0
2023-01-11 11:21:30.352685,0.0
2023-01-11 11:21:30.354686,14.0
2023-01-11 11:21:30.354686,0.0
2023-01-11 11:21:30.354686,0.0
2023-01-11 11:21:30.358680,34.0
2023-01-11 11:21:30.358680,0.0
2023-01-11 11:21:30.358680,0.0
2023-01-11 11:21:30.360687,14.0
2023-01-11 11:21:30.360687,0.0
2023-01-11 11:21:30.360687,0.0
2023-01-11 11:21:30.364681,35.0
2023-01-11 11:21:30.364681,0.0
2023-01-11 11:21:30.364681,0.0
2023-01-11 11:21:30.366690,14.0
2023-01-11 11:21:30.366690,0.0
2023-01-11 11:21:30.370691,32.0
2023-01-11 11:21:30.370691,0.0
2023-01-11 11:21:30.370691,0.0
2023-01-11 11:21:30.372718,14.0
2023-01-11 11:21:30.372718,0.0
2023-01-11 11:21:30.372718,0.0
2023-01-11 11:21:30.376691,34.0
2023-01-11 11:21:30.376691,0.0
2023-01-11 11:21:30.376691,0.0
2023-01-11 11:21:30.378690,14.0
2023-01-11 11:21:30.378690,0.0
2023-01-11 11:21:30.378690,0.0
2023-01-11 11:21:30.382688,33.0
2023-01-11 11:21:30.382688,0.0
2023-01-11 11:21:30.382688,0.0
2023-01-11 11:21:30.384687,14.0
2023-01-11 11:21:30.384687,0.0
2023-01-11 11:21:30.388683,32.0
2023-01-11 11:21:30.388683,0.0
2023-01-11 11:21:30.388683,0.0
2023-01-11 11:21:30.390688,14.0
2023-01-11 11:21:30.390688,0.0
2023-01-11 11:21:30.390688,0.0
2023-01-11 11:21:30.394683,34.0
2023-01-11 11:21:30.394683,0.0
2023-01-11 11:21:30.394683,0.0
2023-01-11 11:21:30.396690,14.0
2023-01-11 11:21:30.396690,0.0
2023-01-11 11:21:30.400690,32.0
2023-01-11 11:21:30.400690,0.0
2023-01-11 11:21:30.400690,0.0
2023-01-11 11:21:30.402691,15.0
2023-01-11 11:21:30.402691,0.0
2023-01-11 11:21:30.406693,31.0
2023-01-11 11:21:30.406693,0.0
2023-01-11 11:21:30.406693,0.0
2023-01-11 11:21:30.408695,13.0
2023-01-11 11:21:30.408695,0.0
2023-01-11 11:21:30.412687,33.0
2023-01-11 11:21:30.412687,0.0
2023-01-11 11:21:30.412687,0.0
2023-01-11 11:21:30.414686,14.0
2023-01-11 11:21:30.414686,0.0
2023-01-11 11:21:30.418682,31.0
2023-01-11 11:21:30.418682,0.0
2023-01-11 11:21:30.418682,0.0
2023-01-11 11:21:30.420686,13.0
2023-01-11 11:21:30.420686,0.0
2023-01-11 11:21:30.424679,33.0
2023-01-11 11:21:30.424679,0.0
2023-01-11 11:21:30.424679,0.0
2023-01-11 11:21:30.426683,13.0
2023-01-11 11:21:30.426683,0.0
2023-01-11 11:21:30.430679,33.0
2023-01-11 11:21:30.430679,0.0
2023-01-11 11:21:30.430679,0.0
2023-01-11 11:21:30.432684,14.0
2023-01-11 11:21:30.432684,0.0
2023-01-11 11:21:30.436680,34.0
2023-01-11 11:21:30.436680,0.0
2023-01-11 11:21:30.436680,0.0
2023-01-11 11:21:30.438689,14.0
2023-01-11 11:21:30.438689,0.0
2023-01-11 11:21:30.438689,0.0
2023-01-11 11:21:30.442687,33.0
2023-01-11 11:21:30.442687,0.0
2023-01-11 11:21:30.442687,0.0
2023-01-11 11:21:30.444696,14.0
2023-01-11 11:21:30.444696,0.0
2023-01-11 11:21:30.448684,32.0
2023-01-11 11:21:30.448684,0.0
2023-01-11 11:21:30.448684,0.0
2023-01-11 11:21:30.450689,14.0
2023-01-11 11:21:30.450689,0.0
2023-01-11 11:21:30.454684,34.0
2023-01-11 11:21:30.454684,0.0
2023-01-11 11:21:30.454684,0.0
2023-01-11 11:21:30.456686,14.0
2023-01-11 11:21:30.456686,0.0
2023-01-11 11:21:30.456686,0.0
2023-01-11 11:21:30.460683,32.0
2023-01-11 11:21:30.460683,0.0
2023-01-11 11:21:30.460683,0.0
2023-01-11 11:21:30.462683,14.0
2023-01-11 11:21:30.462683,0.0
2023-01-11 11:21:30.462683,0.0
2023-01-11 11:21:30.466682,34.0
2023-01-11 11:21:30.466682,0.0
2023-01-11 11:21:30.466682,0.0
2023-01-11 11:21:30.468684,14.0
