timestamp,flow
2022-12-02 15:57:05.481612,36
2022-12-02 15:57:05.483620,16
2022-12-02 15:57:05.487616,36
2022-12-02 15:57:05.489619,15
2022-12-02 15:57:05.493615,35
2022-12-02 15:57:05.495619,15
2022-12-02 15:57:05.499614,34
2022-12-02 15:57:05.501624,15
2022-12-02 15:57:05.509615,69
2022-12-02 15:57:05.511655,15
2022-12-02 15:57:05.515624,35
2022-12-02 15:57:05.517623,15
2022-12-02 15:57:05.521615,35
2022-12-02 15:57:05.523619,14
2022-12-02 15:57:05.527612,34
2022-12-02 15:57:05.529618,15
2022-12-02 15:57:05.533637,33
2022-12-02 15:57:05.535627,15
2022-12-02 15:57:05.539638,33
2022-12-02 15:57:05.541613,16
2022-12-02 15:57:05.545611,33
2022-12-02 15:57:05.547627,14
2022-12-02 15:57:05.551611,35
2022-12-02 15:57:05.553632,15
2022-12-02 15:57:05.557636,34
2022-12-02 15:57:05.559629,14
2022-12-02 15:57:05.563636,35
2022-12-02 15:57:05.565610,15
2022-12-02 15:57:05.567610,14
2022-12-02 15:57:05.571618,34
2022-12-02 15:57:05.573639,15
2022-12-02 15:57:05.577619,35
2022-12-02 15:57:05.579614,14
2022-12-02 15:57:05.583613,32
2022-12-02 15:57:05.585617,15
2022-12-02 15:57:05.589612,35
2022-12-02 15:57:05.591612,14
2022-12-02 15:57:05.595611,33
2022-12-02 15:57:05.597611,14
2022-12-02 15:57:05.601611,35
2022-12-02 15:57:05.603610,15
2022-12-02 15:57:05.607611,35
2022-12-02 15:57:05.609618,14
2022-12-02 15:57:05.613631,35
2022-12-02 15:57:05.615619,14
2022-12-02 15:57:05.619615,34
2022-12-02 15:57:05.621613,15
2022-12-02 15:57:05.625614,34
2022-12-02 15:57:05.627610,15
2022-12-02 15:57:05.631652,33
2022-12-02 15:57:05.633631,15
2022-12-02 15:57:05.641636,68
2022-12-02 15:57:05.643628,14
2022-12-02 15:57:05.647611,35
2022-12-02 15:57:05.649612,15
2022-12-02 15:57:05.653636,33
2022-12-02 15:57:05.655627,14
2022-12-02 15:57:05.659641,35
2022-12-02 15:57:05.661641,14
2022-12-02 15:57:05.665639,32
2022-12-02 15:57:05.667628,15
2022-12-02 15:57:05.671638,35
2022-12-02 15:57:05.673639,14
2022-12-02 15:57:05.677657,34
2022-12-02 15:57:05.679648,15
2022-12-02 15:57:05.683638,35
2022-12-02 15:57:05.685639,15
2022-12-02 15:57:05.689639,35
2022-12-02 15:57:05.691638,14
2022-12-02 15:57:05.695651,34
2022-12-02 15:57:05.697621,16
2022-12-02 15:57:05.701646,34
2022-12-02 15:57:05.703629,16
2022-12-02 15:57:05.707637,35
2022-12-02 15:57:05.709639,15
2022-12-02 15:57:05.713638,36
2022-12-02 15:57:05.715628,16
2022-12-02 15:57:05.719634,36
2022-12-02 15:57:05.721640,16
2022-12-02 15:57:05.725638,37
2022-12-02 15:57:05.727614,15
2022-12-02 15:57:05.731627,37
2022-12-02 15:57:05.733622,15
2022-12-02 15:57:05.737630,35
2022-12-02 15:57:05.739613,16
2022-12-02 15:57:05.743638,36
2022-12-02 15:57:05.745638,15
2022-12-02 15:57:05.749638,34
2022-12-02 15:57:05.751632,15
2022-12-02 15:57:05.755639,36
2022-12-02 15:57:05.757636,15
2022-12-02 15:57:05.761638,35
2022-12-02 15:57:05.763629,14
2022-12-02 15:57:05.767614,35
2022-12-02 15:57:05.769640,14
2022-12-02 15:57:05.773637,34
2022-12-02 15:57:05.775627,14
2022-12-02 15:57:05.779648,32
2022-12-02 15:57:05.781628,14
2022-12-02 15:57:05.785620,32
2022-12-02 15:57:05.787619,15
2022-12-02 15:57:05.791619,31
2022-12-02 15:57:05.793617,14
2022-12-02 15:57:05.797615,32
2022-12-02 15:57:05.799615,14
2022-12-02 15:57:05.803620,32
2022-12-02 15:57:05.805617,14
2022-12-02 15:57:05.809615,33
2022-12-02 15:57:05.811615,14
2022-12-02 15:57:05.815615,33
2022-12-02 15:57:05.817630,13
2022-12-02 15:57:05.821633,32
2022-12-02 15:57:05.823625,14
2022-12-02 15:57:05.827617,34
2022-12-02 15:57:05.829619,14
2022-12-02 15:57:05.833617,32
2022-12-02 15:57:05.835618,14
2022-12-02 15:57:05.839620,34
2022-12-02 15:57:05.841616,14
2022-12-02 15:57:05.845615,33
2022-12-02 15:57:05.847615,14
2022-12-02 15:57:05.851614,34
2022-12-02 15:57:05.853617,14
2022-12-02 15:57:05.857617,33
2022-12-02 15:57:05.859620,16
2022-12-02 15:57:05.863617,33
2022-12-02 15:57:05.865621,15
2022-12-02 15:57:05.869617,34
2022-12-02 15:57:05.871616,14
2022-12-02 15:57:05.879616,72
2022-12-02 15:57:05.881629,15
2022-12-02 15:57:05.885618,35
2022-12-02 15:57:05.887617,15
2022-12-02 15:57:05.891615,36
2022-12-02 15:57:05.893617,16
2022-12-02 15:57:05.897620,39
2022-12-02 15:57:05.899619,17
2022-12-02 15:57:05.903618,39
2022-12-02 15:57:05.905617,16
2022-12-02 15:57:05.909616,39
2022-12-02 15:57:05.911616,16
2022-12-02 15:57:05.915616,38
2022-12-02 15:57:05.917622,16
2022-12-02 15:57:05.921618,38
2022-12-02 15:57:05.923615,16
2022-12-02 15:57:05.927617,36
2022-12-02 15:57:05.929616,16
2022-12-02 15:57:05.933616,35
2022-12-02 15:57:05.935623,15
2022-12-02 15:57:05.939625,36
2022-12-02 15:57:05.941636,16
2022-12-02 15:57:05.945649,34
2022-12-02 15:57:05.947641,14
2022-12-02 15:57:05.951640,35
2022-12-02 15:57:05.953641,14
2022-12-02 15:57:05.957642,34
2022-12-02 15:57:05.959630,15
2022-12-02 15:57:05.963636,34
2022-12-02 15:57:05.965639,15
2022-12-02 15:57:05.969653,33
2022-12-02 15:57:05.971623,14
2022-12-02 15:57:05.975621,34
2022-12-02 15:57:05.977647,14
2022-12-02 15:57:05.981613,36
2022-12-02 15:57:05.983632,14
2022-12-02 15:57:05.987637,36
2022-12-02 15:57:05.989640,15
2022-12-02 15:57:05.993617,35
2022-12-02 15:57:05.995663,15
2022-12-02 15:57:05.999635,35
2022-12-02 15:57:06.001648,13
2022-12-02 15:57:06.005629,33
2022-12-02 15:57:06.007629,12
2022-12-02 15:57:06.011620,34
2022-12-02 15:57:06.013632,14
2022-12-02 15:57:06.017633,32
2022-12-02 15:57:06.019622,13
2022-12-02 15:57:06.023641,33
2022-12-02 15:57:06.025619,13
2022-12-02 15:57:06.029640,30
2022-12-02 15:57:06.031631,12
2022-12-02 15:57:06.035640,29
2022-12-02 15:57:06.037640,11
2022-12-02 15:57:06.041640,28
2022-12-02 15:57:06.043632,11
2022-12-02 15:57:06.047639,26
2022-12-02 15:57:06.049637,10
2022-12-02 15:57:06.053638,27
2022-12-02 15:57:06.055622,11
2022-12-02 15:57:06.059655,25
2022-12-02 15:57:06.061647,10
2022-12-02 15:57:06.065645,25
2022-12-02 15:57:06.067626,11
2022-12-02 15:57:06.071628,25
2022-12-02 15:57:06.073650,11
2022-12-02 15:57:06.077640,27
2022-12-02 15:57:06.079641,12
2022-12-02 15:57:06.083646,28
2022-12-02 15:57:06.085639,12
2022-12-02 15:57:06.089642,28
2022-12-02 15:57:06.091653,13
2022-12-02 15:57:06.095618,31
2022-12-02 15:57:06.097620,13
2022-12-02 15:57:06.101619,31
2022-12-02 15:57:06.103632,13
2022-12-02 15:57:06.107641,34
2022-12-02 15:57:06.109641,14
2022-12-02 15:57:06.113641,34
2022-12-02 15:57:06.115642,14
2022-12-02 15:57:06.119638,34
2022-12-02 15:57:06.121640,15
2022-12-02 15:57:06.125640,33
2022-12-02 15:57:06.127640,15
2022-12-02 15:57:06.131647,32
2022-12-02 15:57:06.133645,14
2022-12-02 15:57:06.137645,34
2022-12-02 15:57:06.139642,15
2022-12-02 15:57:06.143640,33
2022-12-02 15:57:06.145641,14
2022-12-02 15:57:06.149641,34
2022-12-02 15:57:06.151631,14
2022-12-02 15:57:06.155618,33
2022-12-02 15:57:06.157639,14
2022-12-02 15:57:06.161640,34
2022-12-02 15:57:06.163631,14
2022-12-02 15:57:06.167647,34
2022-12-02 15:57:06.169626,14
2022-12-02 15:57:06.173619,34
2022-12-02 15:57:06.175620,14
2022-12-02 15:57:06.179620,33
2022-12-02 15:57:06.181617,15
2022-12-02 15:57:06.185620,34
2022-12-02 15:57:06.187620,15
2022-12-02 15:57:06.191616,35
2022-12-02 15:57:06.193616,14
2022-12-02 15:57:06.197614,34
2022-12-02 15:57:06.199616,14
2022-12-02 15:57:06.203614,34
2022-12-02 15:57:06.205615,15
2022-12-02 15:57:06.209615,34
2022-12-02 15:57:06.211616,14
2022-12-02 15:57:06.215614,33
2022-12-02 15:57:06.217656,14
2022-12-02 15:57:06.221638,33
2022-12-02 15:57:06.223627,14
2022-12-02 15:57:06.227623,32
2022-12-02 15:57:06.229626,14
2022-12-02 15:57:06.233648,34
2022-12-02 15:57:06.235645,14
2022-12-02 15:57:06.239638,34
2022-12-02 15:57:06.241643,14
2022-12-02 15:57:06.245640,34
2022-12-02 15:57:06.247632,14
2022-12-02 15:57:06.251648,34
2022-12-02 15:57:06.253646,14
2022-12-02 15:57:06.257631,32
2022-12-02 15:57:06.259626,14
2022-12-02 15:57:06.263624,34
2022-12-02 15:57:06.265628,14
2022-12-02 15:57:06.269621,31
2022-12-02 15:57:06.271622,14
2022-12-02 15:57:06.275619,33
2022-12-02 15:57:06.277620,15
2022-12-02 15:57:06.281618,32
2022-12-02 15:57:06.283618,14
2022-12-02 15:57:06.287617,32
2022-12-02 15:57:06.289618,14
2022-12-02 15:57:06.293619,32
2022-12-02 15:57:06.295624,14
2022-12-02 15:57:06.299636,31
2022-12-02 15:57:06.301634,14
2022-12-02 15:57:06.305642,30
2022-12-02 15:57:06.307633,14
2022-12-02 15:57:06.311642,33
2022-12-02 15:57:06.313641,12
2022-12-02 15:57:06.317637,32
2022-12-02 15:57:06.319634,12
2022-12-02 15:57:06.327640,49
2022-12-02 15:57:06.329620,10
2022-12-02 15:57:06.333616,20
2022-12-02 15:57:06.335634,9
2022-12-02 15:57:06.339628,16
2022-12-02 15:57:06.341622,6
2022-12-02 15:57:06.345620,13
2022-12-02 15:57:06.347614,4
2022-12-02 15:57:06.351615,10
2022-12-02 15:57:06.353616,3
2022-12-02 15:57:06.357614,6
2022-12-02 15:57:06.359620,1
2022-12-02 15:57:06.363615,2
2022-12-02 15:57:06.365615,1
2022-12-02 15:57:06.383620,1
2022-12-02 15:57:09.635645,4
2022-12-02 15:57:09.637642,2
2022-12-02 15:57:09.641662,7
2022-12-02 15:57:09.643643,4
2022-12-02 15:57:09.647644,10
2022-12-02 15:57:09.649641,5
2022-12-02 15:57:09.653640,15
2022-12-02 15:57:09.655641,6
2022-12-02 15:57:09.659637,18
2022-12-02 15:57:09.661647,9
2022-12-02 15:57:09.665642,21
2022-12-02 15:57:09.667641,9
2022-12-02 15:57:09.671636,25
2022-12-02 15:57:09.673640,11
2022-12-02 15:57:09.677640,28
2022-12-02 15:57:09.679654,13
2022-12-02 15:57:09.683666,29
2022-12-02 15:57:09.685665,12
2022-12-02 15:57:09.689664,30
2022-12-02 15:57:09.691650,13
2022-12-02 15:57:09.695662,27
2022-12-02 15:57:09.697651,12
2022-12-02 15:57:09.701648,29
2022-12-02 15:57:09.703648,12
2022-12-02 15:57:09.707642,28
2022-12-02 15:57:09.709638,13
2022-12-02 15:57:09.713637,29
2022-12-02 15:57:09.715639,13
2022-12-02 15:57:09.719640,29
2022-12-02 15:57:09.721639,13
2022-12-02 15:57:09.725639,30
2022-12-02 15:57:09.727637,12
2022-12-02 15:57:09.731637,29
2022-12-02 15:57:09.733641,13
2022-12-02 15:57:09.737674,30
2022-12-02 15:57:09.739652,13
2022-12-02 15:57:09.743651,29
2022-12-02 15:57:09.745643,13
2022-12-02 15:57:09.749638,30
2022-12-02 15:57:09.751647,13
2022-12-02 15:57:09.755635,31
2022-12-02 15:57:09.757637,13
2022-12-02 15:57:09.761637,31
2022-12-02 15:57:09.763637,12
2022-12-02 15:57:09.767636,31
2022-12-02 15:57:09.769642,13
2022-12-02 15:57:09.773637,30
2022-12-02 15:57:09.775651,12
2022-12-02 15:57:09.779652,28
2022-12-02 15:57:09.781653,13
2022-12-02 15:57:09.785641,28
2022-12-02 15:57:09.787643,13
2022-12-02 15:57:09.791641,28
2022-12-02 15:57:09.793649,12
2022-12-02 15:57:09.797684,29
2022-12-02 15:57:09.799645,13
2022-12-02 15:57:09.803665,29
2022-12-02 15:57:09.805666,12
2022-12-02 15:57:09.809665,30
2022-12-02 15:57:09.811658,12
2022-12-02 15:57:09.815661,29
2022-12-02 15:57:09.817662,12
2022-12-02 15:57:09.821664,27
2022-12-02 15:57:09.823654,13
2022-12-02 15:57:09.827663,29
2022-12-02 15:57:09.829658,12
2022-12-02 15:57:09.833655,28
2022-12-02 15:57:09.835643,12
2022-12-02 15:57:09.839644,29
2022-12-02 15:57:09.841652,12
2022-12-02 15:57:09.845649,28
2022-12-02 15:57:09.847646,12
2022-12-02 15:57:09.851645,28
2022-12-02 15:57:09.853647,11
2022-12-02 15:57:09.857641,27
2022-12-02 15:57:09.859642,10
2022-12-02 15:57:09.863644,26
2022-12-02 15:57:09.865643,10
2022-12-02 15:57:09.869643,25
2022-12-02 15:57:09.871642,10
2022-12-02 15:57:09.875645,23
2022-12-02 15:57:09.877642,10
2022-12-02 15:57:09.881641,22
2022-12-02 15:57:09.883643,9
2022-12-02 15:57:09.887641,21
2022-12-02 15:57:09.889643,8
2022-12-02 15:57:09.893650,18
2022-12-02 15:57:09.895650,7
2022-12-02 15:57:09.899644,15
2022-12-02 15:57:09.901644,5
2022-12-02 15:57:09.905640,12
2022-12-02 15:57:09.907640,6
2022-12-02 15:57:09.911638,9
2022-12-02 15:57:09.913641,4
2022-12-02 15:57:09.917644,7
2022-12-02 15:57:09.919640,3
2022-12-02 15:57:09.923637,4
2022-12-02 15:57:09.925640,2
2022-12-02 15:57:09.929638,3
2022-12-02 15:57:09.935677,1
2022-12-02 15:57:09.945640,1
2022-12-02 15:57:10.273656,1
2022-12-02 15:57:10.287644,1
2022-12-02 15:57:10.297646,1
2022-12-02 15:57:10.317650,1
2022-12-02 15:57:10.481650,1
2022-12-02 15:57:10.511689,1
2022-12-02 15:57:10.539675,1
2022-12-02 15:57:10.765679,1
2022-12-02 15:57:10.809654,1
2022-12-02 15:57:10.841677,1
2022-12-02 15:57:10.863682,1
2022-12-02 15:57:10.871673,1
2022-12-02 15:57:10.897687,1
2022-12-02 15:57:10.915680,1
2022-12-02 15:57:11.079685,1
2022-12-02 15:57:11.095678,1
2022-12-02 15:57:11.137681,1
2022-12-02 15:57:11.167653,1
2022-12-02 15:57:11.321660,1
2022-12-02 15:57:11.345654,2
2022-12-02 15:57:11.357655,1
2022-12-02 15:57:11.361658,1
2022-12-02 15:57:11.381678,1
2022-12-02 15:57:11.475682,1
2022-12-02 15:57:11.503666,1
2022-12-02 15:57:11.523660,1
2022-12-02 15:57:11.533658,1
2022-12-02 15:57:11.767681,1
2022-12-02 15:57:11.773666,1
2022-12-02 15:57:11.783658,1
2022-12-02 15:57:11.785655,1
2022-12-02 15:57:11.795650,1
2022-12-02 15:57:11.799653,1
2022-12-02 15:57:11.809676,1
2022-12-02 15:57:11.821704,1
2022-12-02 15:57:11.833684,1
2022-12-02 15:57:11.855669,1
2022-12-02 15:57:11.875666,1
2022-12-02 15:57:12.099670,1
2022-12-02 15:57:12.119668,1
2022-12-02 15:57:12.161663,1
2022-12-02 15:57:12.213657,1
2022-12-02 15:57:12.335660,1
2022-12-02 15:57:12.387689,1
2022-12-02 15:57:12.403682,1
2022-12-02 15:57:12.427677,1
2022-12-02 15:57:12.445680,1
2022-12-02 15:57:12.703686,1
2022-12-02 15:57:12.711684,1
2022-12-02 15:57:12.727680,1
2022-12-02 15:57:12.741682,1
2022-12-02 15:57:12.751687,1
2022-12-02 15:57:12.767685,1
2022-12-02 15:57:12.773682,1
2022-12-02 15:57:12.927681,1
2022-12-02 15:57:12.949689,1
2022-12-02 15:57:13.007677,1
2022-12-02 15:57:13.021692,1
2022-12-02 15:57:13.051685,1
2022-12-02 15:57:13.251667,1
2022-12-02 15:57:13.261669,1
2022-12-02 15:57:13.277668,1
2022-12-02 15:57:13.291670,1
2022-12-02 15:57:13.319679,1
2022-12-02 15:57:13.371675,1
2022-12-02 15:57:13.587671,1
2022-12-02 15:57:13.613690,1
2022-12-02 15:57:13.627692,1
2022-12-02 15:57:13.683670,1
2022-12-02 15:57:13.745675,1
2022-12-02 15:57:13.891692,1
2022-12-02 15:57:13.911694,1
2022-12-02 15:57:13.943704,1
2022-12-02 15:57:13.953680,1
2022-12-02 15:57:13.981669,1
2022-12-02 15:57:14.001668,1
2022-12-02 15:57:14.007687,1
2022-12-02 15:57:14.027675,1
2022-12-02 15:57:14.243699,1
2022-12-02 15:57:14.277700,1
2022-12-02 15:57:14.291676,1
2022-12-02 15:57:14.305696,1
2022-12-02 15:57:14.321691,1
2022-12-02 15:57:14.331678,1
2022-12-02 15:57:14.351677,1
2022-12-02 15:57:14.361677,1
2022-12-02 15:57:14.527684,1
2022-12-02 15:57:14.549702,1
2022-12-02 15:57:14.565698,1
2022-12-02 15:57:14.571693,1
2022-12-02 15:57:14.585698,1
2022-12-02 15:57:14.595694,1
2022-12-02 15:57:14.597674,1
2022-12-02 15:57:14.611680,1
2022-12-02 15:57:14.617673,1
2022-12-02 15:57:14.765683,1
2022-12-02 15:57:14.775708,1
2022-12-02 15:57:14.795697,1
2022-12-02 15:57:14.801704,1
2022-12-02 15:57:14.825702,1
2022-12-02 15:57:14.869704,1
2022-12-02 15:57:14.891683,1
2022-12-02 15:57:14.995686,1
2022-12-02 15:57:15.007698,1
2022-12-02 15:57:15.031690,1
2022-12-02 15:57:15.037697,1
2022-12-02 15:57:15.061703,1
2022-12-02 15:57:15.151685,1
2022-12-02 15:57:15.161684,1
2022-12-02 15:57:15.179703,1
2022-12-02 15:57:15.185697,1
2022-12-02 15:57:15.205704,1
2022-12-02 15:57:15.215680,1
2022-12-02 15:57:15.253677,1
2022-12-02 15:57:15.397708,1
2022-12-02 15:57:15.425704,1
2022-12-02 15:57:15.441690,1
2022-12-02 15:57:15.451684,1
2022-12-02 15:57:15.467686,1
2022-12-02 15:57:15.503680,1
2022-12-02 15:57:15.613689,1
2022-12-02 15:57:15.627691,1
2022-12-02 15:57:15.677687,1
2022-12-02 15:57:15.719690,1
2022-12-02 15:57:15.835720,1
2022-12-02 15:57:15.873692,1
2022-12-02 15:57:15.883684,1
2022-12-02 15:57:15.903708,1
2022-12-02 15:57:15.917707,1
2022-12-02 15:57:16.023686,1
2022-12-02 15:57:16.051710,1
2022-12-02 15:57:16.073711,1
2022-12-02 15:57:16.089710,1
2022-12-02 15:57:16.099704,1
2022-12-02 15:57:16.127685,1
2022-12-02 15:57:16.155721,1
2022-12-02 15:57:16.297713,1
2022-12-02 15:57:16.307713,1
2022-12-02 15:57:16.321713,1
2022-12-02 15:57:16.331711,1
2022-12-02 15:57:16.347707,1
2022-12-02 15:57:16.361712,1
2022-12-02 15:57:16.367708,1
2022-12-02 15:57:16.385707,1
2022-12-02 15:57:16.395722,1
2022-12-02 15:57:16.607721,1
2022-12-02 15:57:16.627686,1
2022-12-02 15:57:16.659687,1
2022-12-02 15:57:16.673695,1
2022-12-02 15:57:16.679690,1
2022-12-02 15:57:16.693692,1
2022-12-02 15:57:16.703703,1
2022-12-02 15:57:16.849695,1
2022-12-02 15:57:16.861695,1
2022-12-02 15:57:16.883704,1
2022-12-02 15:57:16.895695,1
2022-12-02 15:57:16.937717,1
2022-12-02 15:57:17.067718,1
2022-12-02 15:57:17.083719,1
2022-12-02 15:57:17.113699,1
2022-12-02 15:57:17.127685,1
2022-12-02 15:57:17.145689,1
2022-12-02 15:57:17.155689,1
2022-12-02 15:57:17.171693,1
2022-12-02 15:57:17.231691,1
2022-12-02 15:57:17.251707,1
2022-12-02 15:57:17.289717,1
2022-12-02 15:57:17.319718,1
2022-12-02 15:57:17.483719,1
2022-12-02 15:57:17.507723,1
2022-12-02 15:57:17.539721,1
2022-12-02 15:57:17.559692,1
2022-12-02 15:57:17.669694,1
2022-12-02 15:57:17.689695,1
2022-12-02 15:57:17.817704,1
2022-12-02 15:57:17.863704,1
2022-12-02 15:57:17.887702,1
2022-12-02 15:57:18.127720,1
2022-12-02 15:57:18.147721,1
2022-12-02 15:57:18.175722,1
2022-12-02 15:57:18.191727,1
2022-12-02 15:57:18.219725,1
2022-12-02 15:57:18.229719,1
2022-12-02 15:57:18.235711,1
2022-12-02 15:57:18.245717,1
2022-12-02 15:57:18.255718,1
2022-12-02 15:57:18.369711,1
2022-12-02 15:57:18.389701,1
2022-12-02 15:57:18.411707,1
2022-12-02 15:57:18.431722,1
2022-12-02 15:57:18.445727,1
2022-12-02 15:57:18.653702,1
2022-12-02 15:57:18.667713,1
2022-12-02 15:57:18.687708,1
2022-12-02 15:57:18.693703,1
