timestamp,flow
2022-11-25 16:51:51.387202,33
2022-11-25 16:51:51.389204,14
2022-11-25 16:51:51.393198,32
2022-11-25 16:51:51.395198,13
2022-11-25 16:51:51.399197,32
2022-11-25 16:51:51.401197,13
2022-11-25 16:51:51.405197,27
2022-11-25 16:51:51.407203,13
2022-11-25 16:51:51.411204,26
2022-11-25 16:51:51.413202,13
2022-11-25 16:51:51.417198,28
2022-11-25 16:51:51.419206,12
2022-11-25 16:51:51.423199,29
2022-11-25 16:51:51.425196,12
2022-11-25 16:51:51.429195,29
2022-11-25 16:51:51.431196,11
2022-11-25 16:51:51.435198,30
2022-11-25 16:51:51.437197,12
2022-11-25 16:51:51.441194,28
2022-11-25 16:51:51.443200,13
2022-11-25 16:51:51.447197,30
2022-11-25 16:51:51.449197,13
2022-11-25 16:51:51.453196,31
2022-11-25 16:51:51.455196,14
2022-11-25 16:51:51.459194,32
2022-11-25 16:51:51.461194,14
2022-11-25 16:51:51.465193,31
2022-11-25 16:51:51.467194,14
2022-11-25 16:51:51.471197,34
2022-11-25 16:51:51.473208,14
2022-11-25 16:51:51.477224,33
2022-11-25 16:51:51.479219,14
2022-11-25 16:51:51.483225,34
2022-11-25 16:51:51.485226,14
2022-11-25 16:51:51.489219,32
2022-11-25 16:51:51.491220,14
2022-11-25 16:51:51.495217,32
2022-11-25 16:51:51.497218,13
2022-11-25 16:51:51.501218,33
2022-11-25 16:51:51.503218,13
2022-11-25 16:51:51.507217,33
2022-11-25 16:51:51.509241,13
2022-11-25 16:51:51.513218,31
2022-11-25 16:51:51.515223,14
2022-11-25 16:51:51.519220,30
2022-11-25 16:51:51.521218,15
2022-11-25 16:51:51.525219,30
2022-11-25 16:51:51.527218,14
2022-11-25 16:51:51.531217,31
2022-11-25 16:51:51.533217,14
2022-11-25 16:51:51.537219,31
2022-11-25 16:51:51.539233,13
2022-11-25 16:51:51.543202,31
2022-11-25 16:51:51.545234,14
2022-11-25 16:51:51.549208,31
2022-11-25 16:51:51.551210,14
2022-11-25 16:51:51.555205,33
2022-11-25 16:51:51.557204,14
2022-11-25 16:51:51.561201,34
2022-11-25 16:51:51.563201,14
2022-11-25 16:51:51.567200,34
2022-11-25 16:51:51.569202,14
2022-11-25 16:51:51.573202,33
2022-11-25 16:51:51.575237,14
2022-11-25 16:51:51.579207,33
2022-11-25 16:51:51.581205,15
2022-11-25 16:51:51.585202,34
2022-11-25 16:51:51.587210,15
2022-11-25 16:51:51.591205,35
2022-11-25 16:51:51.593204,14
2022-11-25 16:51:51.597201,36
2022-11-25 16:51:51.599202,14
2022-11-25 16:51:51.603201,34
2022-11-25 16:51:51.605204,14
2022-11-25 16:51:51.609204,34
2022-11-25 16:51:51.611205,14
2022-11-25 16:51:51.615200,35
2022-11-25 16:51:51.617202,14
2022-11-25 16:51:51.621200,35
2022-11-25 16:51:51.623207,14
2022-11-25 16:51:51.627205,33
2022-11-25 16:51:51.629202,14
2022-11-25 16:51:51.633200,32
2022-11-25 16:51:51.635203,15
2022-11-25 16:51:51.639200,34
2022-11-25 16:51:51.641204,14
2022-11-25 16:51:51.645203,34
2022-11-25 16:51:51.647208,14
2022-11-25 16:51:51.651203,34
2022-11-25 16:51:51.653202,14
2022-11-25 16:51:51.657200,32
2022-11-25 16:51:51.659204,14
2022-11-25 16:51:51.663200,33
2022-11-25 16:51:51.665201,14
2022-11-25 16:51:51.669200,34
2022-11-25 16:51:51.671201,14
2022-11-25 16:51:51.675213,34
2022-11-25 16:51:51.677208,14
2022-11-25 16:51:51.681201,35
2022-11-25 16:51:51.683202,13
2022-11-25 16:51:51.687200,33
2022-11-25 16:51:51.689198,14
2022-11-25 16:51:51.693196,34
2022-11-25 16:51:51.695197,15
2022-11-25 16:51:51.699194,34
2022-11-25 16:51:51.701197,14
2022-11-25 16:51:51.705196,35
2022-11-25 16:51:51.707202,15
2022-11-25 16:51:51.711199,32
2022-11-25 16:51:51.713199,13
2022-11-25 16:51:51.717197,34
2022-11-25 16:51:51.719197,14
2022-11-25 16:51:51.723197,34
2022-11-25 16:51:51.725195,14
2022-11-25 16:51:51.729196,34
2022-11-25 16:51:51.731199,14
2022-11-25 16:51:51.735197,32
2022-11-25 16:51:51.737196,14
2022-11-25 16:51:51.745199,66
2022-11-25 16:51:51.747210,15
2022-11-25 16:51:51.751203,32
2022-11-25 16:51:51.753201,14
2022-11-25 16:51:51.757199,32
2022-11-25 16:51:51.759200,14
2022-11-25 16:51:51.763196,34
2022-11-25 16:51:51.765197,14
2022-11-25 16:51:51.769195,34
2022-11-25 16:51:51.771197,14
2022-11-25 16:51:51.775198,33
2022-11-25 16:51:51.777218,14
2022-11-25 16:51:51.781200,32
2022-11-25 16:51:51.783201,14
2022-11-25 16:51:51.787198,34
2022-11-25 16:51:51.789198,14
2022-11-25 16:51:51.793197,34
2022-11-25 16:51:51.795199,14
2022-11-25 16:51:51.799195,33
2022-11-25 16:51:51.801194,14
2022-11-25 16:51:51.805197,32
2022-11-25 16:51:51.807215,16
2022-11-25 16:51:51.811219,32
2022-11-25 16:51:51.813205,14
2022-11-25 16:51:51.817202,35
2022-11-25 16:51:51.819206,14
2022-11-25 16:51:51.823201,34
2022-11-25 16:51:51.825199,14
2022-11-25 16:51:51.829197,33
2022-11-25 16:51:51.831198,14
2022-11-25 16:51:51.835198,33
2022-11-25 16:51:51.837197,14
2022-11-25 16:51:51.841197,34
2022-11-25 16:51:51.843203,14
2022-11-25 16:51:51.847215,32
2022-11-25 16:51:51.849213,14
2022-11-25 16:51:51.853209,34
2022-11-25 16:51:51.855209,15
2022-11-25 16:51:51.859201,32
2022-11-25 16:51:51.861203,15
2022-11-25 16:51:51.865203,33
2022-11-25 16:51:51.867202,14
2022-11-25 16:51:51.871201,35
2022-11-25 16:51:51.873219,14
2022-11-25 16:51:51.877241,34
2022-11-25 16:51:51.879211,15
2022-11-25 16:51:51.883207,34
2022-11-25 16:51:51.885208,14
2022-11-25 16:51:51.889210,32
2022-11-25 16:51:51.891211,15
2022-11-25 16:51:51.895202,32
2022-11-25 16:51:51.897202,15
2022-11-25 16:51:51.901201,33
2022-11-25 16:51:51.903202,14
2022-11-25 16:51:51.907246,33
2022-11-25 16:51:51.909212,13
2022-11-25 16:51:51.913229,34
2022-11-25 16:51:51.915206,13
2022-11-25 16:51:51.917226,14
2022-11-25 16:51:51.921210,32
2022-11-25 16:51:51.923209,13
2022-11-25 16:51:51.927207,32
2022-11-25 16:51:51.929206,14
2022-11-25 16:51:51.933201,34
2022-11-25 16:51:51.935202,13
2022-11-25 16:51:51.939204,33
2022-11-25 16:51:51.941209,14
2022-11-25 16:51:51.945247,33
2022-11-25 16:51:51.947237,12
2022-11-25 16:51:51.951226,34
2022-11-25 16:51:51.953225,14
2022-11-25 16:51:51.957224,32
2022-11-25 16:51:51.959226,14
2022-11-25 16:51:51.963222,34
2022-11-25 16:51:51.965224,15
2022-11-25 16:51:51.969220,33
2022-11-25 16:51:51.971221,15
2022-11-25 16:51:51.975203,32
2022-11-25 16:51:51.977236,14
2022-11-25 16:51:51.981209,34
2022-11-25 16:51:51.983208,12
2022-11-25 16:51:51.987201,34
2022-11-25 16:51:51.989203,14
2022-11-25 16:51:51.993198,34
2022-11-25 16:51:51.995199,14
2022-11-25 16:51:51.999199,35
2022-11-25 16:51:52.001201,14
2022-11-25 16:51:52.005199,32
2022-11-25 16:51:52.007205,14
2022-11-25 16:51:52.011207,34
2022-11-25 16:51:52.013203,12
2022-11-25 16:51:52.017201,34
2022-11-25 16:51:52.019204,14
2022-11-25 16:51:52.023203,34
2022-11-25 16:51:52.025201,14
2022-11-25 16:51:52.033200,66
2022-11-25 16:51:52.035201,15
2022-11-25 16:51:52.039200,34
2022-11-25 16:51:52.041239,14
2022-11-25 16:51:52.045205,34
2022-11-25 16:51:52.047203,15
2022-11-25 16:51:52.051204,33
2022-11-25 16:51:52.053203,14
2022-11-25 16:51:52.057199,33
2022-11-25 16:51:52.059201,16
2022-11-25 16:51:52.063200,32
2022-11-25 16:51:52.065218,15
2022-11-25 16:51:52.069203,34
2022-11-25 16:51:52.071202,14
2022-11-25 16:51:52.075204,34
2022-11-25 16:51:52.077210,14
2022-11-25 16:51:52.081234,33
2022-11-25 16:51:52.083240,14
2022-11-25 16:51:52.085247,14
2022-11-25 16:51:52.089228,33
2022-11-25 16:51:52.091229,13
2022-11-25 16:51:52.095226,34
2022-11-25 16:51:52.097227,14
2022-11-25 16:51:52.101222,34
2022-11-25 16:51:52.103224,14
2022-11-25 16:51:52.107203,35
2022-11-25 16:51:52.109208,14
2022-11-25 16:51:52.113233,32
2022-11-25 16:51:52.115219,15
2022-11-25 16:51:52.119228,32
2022-11-25 16:51:52.121229,13
2022-11-25 16:51:52.125223,31
2022-11-25 16:51:52.127223,11
2022-11-25 16:51:52.131221,27
2022-11-25 16:51:52.133223,9
2022-11-25 16:51:52.137222,23
2022-11-25 16:51:52.139224,8
2022-11-25 16:51:52.143202,17
2022-11-25 16:51:52.145226,7
2022-11-25 16:51:52.149218,14
2022-11-25 16:51:52.151215,5
2022-11-25 16:51:52.155212,10
2022-11-25 16:51:52.157205,4
2022-11-25 16:51:52.161207,6
2022-11-25 16:51:52.163204,2
2022-11-25 16:51:52.167201,2
2022-11-25 16:51:52.169201,1
2022-11-25 16:51:55.439262,3
2022-11-25 16:51:55.441276,2
2022-11-25 16:51:55.445231,6
2022-11-25 16:51:55.447232,4
2022-11-25 16:51:55.451256,9
2022-11-25 16:51:55.453225,4
2022-11-25 16:51:55.457223,14
2022-11-25 16:51:55.459225,7
2022-11-25 16:51:55.461225,7
2022-11-25 16:51:55.465247,19
2022-11-25 16:51:55.467242,9
2022-11-25 16:51:55.471249,24
2022-11-25 16:51:55.473246,10
2022-11-25 16:51:55.477226,27
2022-11-25 16:51:55.479228,12
2022-11-25 16:51:55.483224,30
2022-11-25 16:51:55.485225,13
2022-11-25 16:51:55.489223,34
2022-11-25 16:51:55.491227,14
2022-11-25 16:51:55.495222,35
2022-11-25 16:51:55.497224,14
2022-11-25 16:51:55.501221,35
2022-11-25 16:51:55.503228,14
2022-11-25 16:51:55.507229,34
2022-11-25 16:51:55.509227,14
2022-11-25 16:51:55.513225,32
2022-11-25 16:51:55.515225,15
2022-11-25 16:51:55.519224,33
2022-11-25 16:51:55.521227,14
2022-11-25 16:51:55.525224,34
2022-11-25 16:51:55.527224,14
2022-11-25 16:51:55.531223,35
2022-11-25 16:51:55.533225,14
2022-11-25 16:51:55.537223,33
2022-11-25 16:51:55.539225,15
2022-11-25 16:51:55.543222,32
2022-11-25 16:51:55.545229,15
2022-11-25 16:51:55.549264,34
2022-11-25 16:51:55.551248,15
2022-11-25 16:51:55.555260,34
2022-11-25 16:51:55.557250,15
2022-11-25 16:51:55.561246,32
2022-11-25 16:51:55.563247,14
2022-11-25 16:51:55.567246,35
2022-11-25 16:51:55.569272,13
2022-11-25 16:51:55.573246,34
2022-11-25 16:51:55.575247,14
2022-11-25 16:51:55.579251,34
2022-11-25 16:51:55.581248,14
2022-11-25 16:51:55.585247,33
2022-11-25 16:51:55.587248,14
2022-11-25 16:51:55.591244,34
2022-11-25 16:51:55.593245,12
2022-11-25 16:51:55.597246,34
2022-11-25 16:51:55.599248,14
2022-11-25 16:51:55.603245,32
2022-11-25 16:51:55.605247,13
2022-11-25 16:51:55.609248,34
2022-11-25 16:51:55.611242,14
2022-11-25 16:51:55.615234,34
2022-11-25 16:51:55.617232,14
2022-11-25 16:51:55.621233,34
2022-11-25 16:51:55.623237,14
2022-11-25 16:51:55.627235,33
2022-11-25 16:51:55.629233,14
2022-11-25 16:51:55.633231,33
2022-11-25 16:51:55.635231,15
2022-11-25 16:51:55.639228,34
2022-11-25 16:51:55.641227,14
2022-11-25 16:51:55.645226,35
2022-11-25 16:51:55.647229,14
2022-11-25 16:51:55.651227,34
2022-11-25 16:51:55.653229,13
2022-11-25 16:51:55.657228,34
2022-11-25 16:51:55.659229,14
2022-11-25 16:51:55.663229,33
2022-11-25 16:51:55.665229,14
2022-11-25 16:51:55.669263,34
2022-11-25 16:51:55.671259,14
2022-11-25 16:51:55.675249,34
2022-11-25 16:51:55.677250,14
2022-11-25 16:51:55.681249,32
2022-11-25 16:51:55.683251,13
2022-11-25 16:51:55.687245,31
2022-11-25 16:51:55.689246,15
2022-11-25 16:51:55.693244,32
2022-11-25 16:51:55.695245,14
2022-11-25 16:51:55.699245,31
2022-11-25 16:51:55.701247,13
2022-11-25 16:51:55.705246,27
2022-11-25 16:51:55.707227,11
2022-11-25 16:51:55.711225,23
2022-11-25 16:51:55.713232,10
2022-11-25 16:51:55.717225,19
2022-11-25 16:51:55.719227,8
2022-11-25 16:51:55.723225,16
2022-11-25 16:51:55.725225,6
2022-11-25 16:51:55.729223,13
2022-11-25 16:51:55.731227,4
2022-11-25 16:51:55.735225,9
2022-11-25 16:51:55.737227,3
2022-11-25 16:51:55.741223,4
2022-11-25 16:51:55.743225,1
2022-11-25 16:51:55.747253,2
2022-11-25 16:51:55.941235,1
2022-11-25 16:51:55.979261,1
2022-11-25 16:51:55.991254,1
2022-11-25 16:51:56.019245,1
2022-11-25 16:51:56.033245,1
2022-11-25 16:51:56.059255,1
2022-11-25 16:51:56.077245,1
2022-11-25 16:51:56.177240,1
2022-11-25 16:51:56.193239,1
2022-11-25 16:51:56.225268,1
2022-11-25 16:51:56.249258,1
2022-11-25 16:51:56.265257,1
2022-11-25 16:51:56.435249,1
2022-11-25 16:51:56.459240,1
2022-11-25 16:51:56.483236,1
2022-11-25 16:51:56.499259,1
2022-11-25 16:51:56.527258,1
2022-11-25 16:51:56.541257,1
2022-11-25 16:51:56.595245,1
2022-11-25 16:51:56.629257,1
2022-11-25 16:51:56.639244,1
2022-11-25 16:51:56.667253,1
2022-11-25 16:51:56.687260,1
2022-11-25 16:51:56.715238,1
2022-11-25 16:51:56.737241,1
2022-11-25 16:51:56.867244,1
2022-11-25 16:51:56.929238,1
2022-11-25 16:51:56.935235,1
2022-11-25 16:51:56.959248,1
2022-11-25 16:51:56.973237,1
2022-11-25 16:51:56.997248,1
2022-11-25 16:51:57.089248,1
2022-11-25 16:51:57.135237,1
2022-11-25 16:51:57.155286,1
2022-11-25 16:51:57.263259,1
2022-11-25 16:51:57.475271,1
2022-11-25 16:51:57.491246,1
2022-11-25 16:51:57.519245,1
2022-11-25 16:51:57.529240,1
2022-11-25 16:51:57.539239,1
2022-11-25 16:51:57.543238,1
2022-11-25 16:51:57.553263,1
2022-11-25 16:51:57.563245,1
2022-11-25 16:51:57.573238,1
2022-11-25 16:51:57.711267,1
2022-11-25 16:51:57.733267,1
2022-11-25 16:51:57.773267,1
2022-11-25 16:51:57.791267,1
2022-11-25 16:51:57.889268,1
2022-11-25 16:51:57.927246,1
2022-11-25 16:51:57.985249,1
2022-11-25 16:51:58.057246,1
2022-11-25 16:51:58.071242,1
2022-11-25 16:51:58.095256,1
2022-11-25 16:51:58.115246,1
2022-11-25 16:51:58.147244,1
2022-11-25 16:51:58.163258,1
2022-11-25 16:51:58.303271,1
2022-11-25 16:51:58.317254,1
2022-11-25 16:51:58.359250,1
2022-11-25 16:51:58.411250,1
2022-11-25 16:51:58.505259,1
2022-11-25 16:51:58.543274,1
2022-11-25 16:51:58.559271,1
2022-11-25 16:51:58.573272,1
2022-11-25 16:51:58.583266,1
2022-11-25 16:51:58.599260,1
2022-11-25 16:51:58.711259,1
2022-11-25 16:51:58.731270,1
2022-11-25 16:51:58.749273,1
2022-11-25 16:51:58.759253,1
2022-11-25 16:51:58.783272,1
2022-11-25 16:51:58.939256,1
2022-11-25 16:51:58.963252,1
2022-11-25 16:51:58.973252,1
2022-11-25 16:51:58.993252,1
2022-11-25 16:51:59.017279,1
2022-11-25 16:51:59.031256,1
2022-11-25 16:51:59.079256,1
2022-11-25 16:51:59.129261,1
2022-11-25 16:51:59.389279,1
2022-11-25 16:51:59.403290,1
2022-11-25 16:51:59.429252,1
2022-11-25 16:51:59.447255,1
2022-11-25 16:51:59.453257,1
2022-11-25 16:51:59.459259,1
2022-11-25 16:51:59.465255,1
2022-11-25 16:51:59.473253,1
2022-11-25 16:51:59.479256,1
2022-11-25 16:51:59.489263,1
2022-11-25 16:51:59.495257,1
2022-11-25 16:51:59.615294,1
2022-11-25 16:51:59.639294,1
2022-11-25 16:51:59.649259,1
2022-11-25 16:51:59.681258,1
2022-11-25 16:51:59.799260,1
2022-11-25 16:51:59.829282,1
2022-11-25 16:51:59.847279,1
2022-11-25 16:51:59.859261,1
2022-11-25 16:51:59.869261,1
2022-11-25 16:51:59.891257,1
2022-11-25 16:51:59.911268,1
2022-11-25 16:52:00.025283,1
2022-11-25 16:52:00.041284,1
2022-11-25 16:52:00.051284,1
2022-11-25 16:52:00.065281,1
2022-11-25 16:52:00.085279,1
2022-11-25 16:52:00.213285,1
2022-11-25 16:52:00.241262,1
2022-11-25 16:52:00.251292,1
2022-11-25 16:52:00.267281,1
2022-11-25 16:52:00.277285,1
2022-11-25 16:52:00.291283,1
2022-11-25 16:52:00.297280,1
2022-11-25 16:52:00.443276,1
2022-11-25 16:52:00.459274,1
2022-11-25 16:52:00.477266,1
2022-11-25 16:52:00.497268,1
2022-11-25 16:52:00.507272,1
2022-11-25 16:52:00.523263,1
2022-11-25 16:52:00.537269,1
2022-11-25 16:52:00.605270,1
2022-11-25 16:52:00.627275,1
2022-11-25 16:52:00.661283,1
2022-11-25 16:52:00.691271,1
2022-11-25 16:52:00.709273,1
2022-11-25 16:52:00.739287,1
2022-11-25 16:52:00.839267,1
2022-11-25 16:52:00.869280,1
2022-11-25 16:52:00.879290,1
2022-11-25 16:52:00.897286,1
2022-11-25 16:52:00.903287,1
2022-11-25 16:52:00.915288,1
2022-11-25 16:52:00.933279,1
2022-11-25 16:52:00.939283,1
2022-11-25 16:52:01.099292,1
2022-11-25 16:52:01.113289,1
2022-11-25 16:52:01.137292,1
2022-11-25 16:52:01.153269,1
2022-11-25 16:52:01.199275,1
2022-11-25 16:52:01.305300,1
2022-11-25 16:52:01.331275,1
2022-11-25 16:52:01.351281,1
2022-11-25 16:52:01.361272,1
2022-11-25 16:52:01.447271,1
2022-11-25 16:52:01.471270,1
2022-11-25 16:52:01.489273,1
2022-11-25 16:52:01.495302,1
2022-11-25 16:52:01.511275,1
2022-11-25 16:52:01.697296,1
2022-11-25 16:52:01.721280,1
2022-11-25 16:52:01.749296,1
2022-11-25 16:52:01.759280,1
2022-11-25 16:52:01.783273,1
2022-11-25 16:52:01.789265,1
2022-11-25 16:52:01.803272,1
2022-11-25 16:52:01.809307,1
2022-11-25 16:52:01.823292,1
2022-11-25 16:52:01.843294,1
2022-11-25 16:52:01.853277,1
2022-11-25 16:52:01.969297,1
2022-11-25 16:52:01.979300,1
2022-11-25 16:52:01.999300,1
2022-11-25 16:52:02.013283,1
2022-11-25 16:52:02.057300,1
2022-11-25 16:52:02.193284,1
2022-11-25 16:52:02.201299,1
2022-11-25 16:52:02.221285,1
2022-11-25 16:52:02.233292,1
2022-11-25 16:52:02.257294,1
2022-11-25 16:52:02.275283,1
2022-11-25 16:52:02.309282,1
2022-11-25 16:52:02.375323,1
2022-11-25 16:52:02.395311,1
2022-11-25 16:52:02.409299,1
2022-11-25 16:52:02.419280,1
2022-11-25 16:52:02.477291,1
2022-11-25 16:52:02.595314,1
2022-11-25 16:52:02.615280,1
2022-11-25 16:52:02.625277,1
2022-11-25 16:52:02.643289,1
2022-11-25 16:52:02.653278,1
2022-11-25 16:52:02.677277,1
2022-11-25 16:52:02.697300,1
2022-11-25 16:52:02.707299,1
2022-11-25 16:52:02.731296,1
2022-11-25 16:52:02.745300,1
2022-11-25 16:52:02.873302,1
2022-11-25 16:52:02.887290,1
2022-11-25 16:52:02.915284,1
2022-11-25 16:52:02.973289,1
2022-11-25 16:52:03.011288,1
2022-11-25 16:52:03.049283,1
2022-11-25 16:52:03.059297,1
